style_label,font_label,img1_path,img2_path,original_index
0,0,../data/dataset_new/data_complicated/img1_1587.png,../data/dataset_new/data_complicated/img2_1587.png,1729
1,1,../data/dataset_new/data_complicated/img1_1626.png,../data/dataset_new/data_complicated/img2_1626.png,1730
1,1,../data/dataset_new/data_complicated/img1_129.png,../data/dataset_new/data_complicated/img2_129.png,1731
1,1,../data/dataset_new/data_complicated/img1_2987.png,../data/dataset_new/data_complicated/img2_2987.png,1732
1,1,../data/dataset_new/data_complicated/img1_1581.png,../data/dataset_new/data_complicated/img2_1581.png,1733
0,0,../data/dataset_new/data_complicated/img1_633.png,../data/dataset_new/data_complicated/img2_633.png,1734
0,1,../data/dataset_new/data_complicated/img1_818.png,../data/dataset_new/data_complicated/img2_818.png,1735
0,0,../data/dataset_new/data_complicated/img1_1070.png,../data/dataset_new/data_complicated/img2_1070.png,1736
1,1,../data/dataset_new/data_complicated/img1_786.png,../data/dataset_new/data_complicated/img2_786.png,1737
1,1,../data/dataset_new/data_complicated/img1_2213.png,../data/dataset_new/data_complicated/img2_2213.png,1738
0,1,../data/dataset_new/data_complicated/img1_1886.png,../data/dataset_new/data_complicated/img2_1886.png,1739
0,1,../data/dataset_new/data_complicated/img1_622.png,../data/dataset_new/data_complicated/img2_622.png,1740
1,1,../data/dataset_new/data_complicated/img1_2373.png,../data/dataset_new/data_complicated/img2_2373.png,1741
0,1,../data/dataset_new/data_complicated/img1_1545.png,../data/dataset_new/data_complicated/img2_1545.png,1742
0,1,../data/dataset_new/data_complicated/img1_2081.png,../data/dataset_new/data_complicated/img2_2081.png,1743
0,1,../data/dataset_new/data_complicated/img1_2667.png,../data/dataset_new/data_complicated/img2_2667.png,1744
1,1,../data/dataset_new/data_complicated/img1_2228.png,../data/dataset_new/data_complicated/img2_2228.png,1745
1,1,../data/dataset_new/data_complicated/img1_833.png,../data/dataset_new/data_complicated/img2_833.png,1746
1,1,../data/dataset_new/data_complicated/img1_1678.png,../data/dataset_new/data_complicated/img2_1678.png,1747
1,1,../data/dataset_new/data_complicated/img1_2911.png,../data/dataset_new/data_complicated/img2_2911.png,1748
1,1,../data/dataset_new/data_complicated/img1_445.png,../data/dataset_new/data_complicated/img2_445.png,1749
1,1,../data/dataset_new/data_complicated/img1_2311.png,../data/dataset_new/data_complicated/img2_2311.png,1750
0,1,../data/dataset_new/data_complicated/img1_341.png,../data/dataset_new/data_complicated/img2_341.png,1751
0,0,../data/dataset_new/data_complicated/img1_2316.png,../data/dataset_new/data_complicated/img2_2316.png,1752
0,1,../data/dataset_new/data_complicated/img1_1766.png,../data/dataset_new/data_complicated/img2_1766.png,1753
0,1,../data/dataset_new/data_complicated/img1_2384.png,../data/dataset_new/data_complicated/img2_2384.png,1754
1,1,../data/dataset_new/data_complicated/img1_1716.png,../data/dataset_new/data_complicated/img2_1716.png,1755
0,1,../data/dataset_new/data_complicated/img1_2009.png,../data/dataset_new/data_complicated/img2_2009.png,1756
1,1,../data/dataset_new/data_complicated/img1_1769.png,../data/dataset_new/data_complicated/img2_1769.png,1757
0,1,../data/dataset_new/data_complicated/img1_750.png,../data/dataset_new/data_complicated/img2_750.png,1758
1,1,../data/dataset_new/data_complicated/img1_1633.png,../data/dataset_new/data_complicated/img2_1633.png,1759
1,1,../data/dataset_new/data_complicated/img1_2532.png,../data/dataset_new/data_complicated/img2_2532.png,1760
1,1,../data/dataset_new/data_complicated/img1_933.png,../data/dataset_new/data_complicated/img2_933.png,1761
1,1,../data/dataset_new/data_complicated/img1_40.png,../data/dataset_new/data_complicated/img2_40.png,1762
0,1,../data/dataset_new/data_complicated/img1_1454.png,../data/dataset_new/data_complicated/img2_1454.png,1763
0,1,../data/dataset_new/data_complicated/img1_266.png,../data/dataset_new/data_complicated/img2_266.png,1764
1,1,../data/dataset_new/data_complicated/img1_127.png,../data/dataset_new/data_complicated/img2_127.png,1765
1,1,../data/dataset_new/data_complicated/img1_607.png,../data/dataset_new/data_complicated/img2_607.png,1766
0,0,../data/dataset_new/data_complicated/img1_2249.png,../data/dataset_new/data_complicated/img2_2249.png,1767
1,1,../data/dataset_new/data_complicated/img1_74.png,../data/dataset_new/data_complicated/img2_74.png,1768
1,1,../data/dataset_new/data_complicated/img1_2428.png,../data/dataset_new/data_complicated/img2_2428.png,1769
1,1,../data/dataset_new/data_complicated/img1_1792.png,../data/dataset_new/data_complicated/img2_1792.png,1770
0,1,../data/dataset_new/data_complicated/img1_1276.png,../data/dataset_new/data_complicated/img2_1276.png,1771
1,1,../data/dataset_new/data_complicated/img1_2220.png,../data/dataset_new/data_complicated/img2_2220.png,1772
1,1,../data/dataset_new/data_complicated/img1_787.png,../data/dataset_new/data_complicated/img2_787.png,1773
0,1,../data/dataset_new/data_complicated/img1_2365.png,../data/dataset_new/data_complicated/img2_2365.png,1774
0,1,../data/dataset_new/data_complicated/img1_665.png,../data/dataset_new/data_complicated/img2_665.png,1775
0,0,../data/dataset_new/data_complicated/img1_3.png,../data/dataset_new/data_complicated/img2_3.png,1776
1,1,../data/dataset_new/data_complicated/img1_2919.png,../data/dataset_new/data_complicated/img2_2919.png,1777
1,1,../data/dataset_new/data_complicated/img1_2671.png,../data/dataset_new/data_complicated/img2_2671.png,1778
1,1,../data/dataset_new/data_complicated/img1_2781.png,../data/dataset_new/data_complicated/img2_2781.png,1779
0,0,../data/dataset_new/data_complicated/img1_2187.png,../data/dataset_new/data_complicated/img2_2187.png,1780
1,1,../data/dataset_new/data_complicated/img1_7.png,../data/dataset_new/data_complicated/img2_7.png,1781
1,1,../data/dataset_new/data_complicated/img1_485.png,../data/dataset_new/data_complicated/img2_485.png,1782
1,1,../data/dataset_new/data_complicated/img1_1264.png,../data/dataset_new/data_complicated/img2_1264.png,1783
1,1,../data/dataset_new/data_complicated/img1_539.png,../data/dataset_new/data_complicated/img2_539.png,1784
1,1,../data/dataset_new/data_complicated/img1_2268.png,../data/dataset_new/data_complicated/img2_2268.png,1785
0,0,../data/dataset_new/data_complicated/img1_2222.png,../data/dataset_new/data_complicated/img2_2222.png,1786
1,1,../data/dataset_new/data_complicated/img1_634.png,../data/dataset_new/data_complicated/img2_634.png,1787
1,1,../data/dataset_new/data_complicated/img1_2811.png,../data/dataset_new/data_complicated/img2_2811.png,1788
1,1,../data/dataset_new/data_complicated/img1_1610.png,../data/dataset_new/data_complicated/img2_1610.png,1789
1,1,../data/dataset_new/data_complicated/img1_2690.png,../data/dataset_new/data_complicated/img2_2690.png,1790
0,0,../data/dataset_new/data_complicated/img1_879.png,../data/dataset_new/data_complicated/img2_879.png,1791
0,0,../data/dataset_new/data_complicated/img1_2603.png,../data/dataset_new/data_complicated/img2_2603.png,1792
1,1,../data/dataset_new/data_complicated/img1_658.png,../data/dataset_new/data_complicated/img2_658.png,1793
1,1,../data/dataset_new/data_complicated/img1_877.png,../data/dataset_new/data_complicated/img2_877.png,1794
1,1,../data/dataset_new/data_complicated/img1_553.png,../data/dataset_new/data_complicated/img2_553.png,1795
1,1,../data/dataset_new/data_complicated/img1_2326.png,../data/dataset_new/data_complicated/img2_2326.png,1796
1,1,../data/dataset_new/data_complicated/img1_119.png,../data/dataset_new/data_complicated/img2_119.png,1797
0,0,../data/dataset_new/data_complicated/img1_2363.png,../data/dataset_new/data_complicated/img2_2363.png,1798
0,0,../data/dataset_new/data_complicated/img1_1893.png,../data/dataset_new/data_complicated/img2_1893.png,1799
0,0,../data/dataset_new/data_complicated/img1_2044.png,../data/dataset_new/data_complicated/img2_2044.png,1800
1,1,../data/dataset_new/data_complicated/img1_1529.png,../data/dataset_new/data_complicated/img2_1529.png,1801
0,1,../data/dataset_new/data_complicated/img1_1812.png,../data/dataset_new/data_complicated/img2_1812.png,1802
1,1,../data/dataset_new/data_complicated/img1_83.png,../data/dataset_new/data_complicated/img2_83.png,1803
0,0,../data/dataset_new/data_complicated/img1_1076.png,../data/dataset_new/data_complicated/img2_1076.png,1804
0,1,../data/dataset_new/data_complicated/img1_2143.png,../data/dataset_new/data_complicated/img2_2143.png,1805
0,0,../data/dataset_new/data_complicated/img1_1481.png,../data/dataset_new/data_complicated/img2_1481.png,1806
0,1,../data/dataset_new/data_complicated/img1_1757.png,../data/dataset_new/data_complicated/img2_1757.png,1807
0,0,../data/dataset_new/data_complicated/img1_2580.png,../data/dataset_new/data_complicated/img2_2580.png,1808
0,1,../data/dataset_new/data_complicated/img1_1671.png,../data/dataset_new/data_complicated/img2_1671.png,1809
1,1,../data/dataset_new/data_complicated/img1_804.png,../data/dataset_new/data_complicated/img2_804.png,1810
1,1,../data/dataset_new/data_complicated/img1_1556.png,../data/dataset_new/data_complicated/img2_1556.png,1811
1,1,../data/dataset_new/data_complicated/img1_1463.png,../data/dataset_new/data_complicated/img2_1463.png,1812
1,1,../data/dataset_new/data_complicated/img1_2474.png,../data/dataset_new/data_complicated/img2_2474.png,1813
1,1,../data/dataset_new/data_complicated/img1_1227.png,../data/dataset_new/data_complicated/img2_1227.png,1814
1,1,../data/dataset_new/data_complicated/img1_693.png,../data/dataset_new/data_complicated/img2_693.png,1815
0,1,../data/dataset_new/data_complicated/img1_555.png,../data/dataset_new/data_complicated/img2_555.png,1816
1,1,../data/dataset_new/data_complicated/img1_1426.png,../data/dataset_new/data_complicated/img2_1426.png,1817
0,0,../data/dataset_new/data_complicated/img1_2501.png,../data/dataset_new/data_complicated/img2_2501.png,1818
1,1,../data/dataset_new/data_complicated/img1_2601.png,../data/dataset_new/data_complicated/img2_2601.png,1819
1,1,../data/dataset_new/data_complicated/img1_670.png,../data/dataset_new/data_complicated/img2_670.png,1820
0,0,../data/dataset_new/data_complicated/img1_252.png,../data/dataset_new/data_complicated/img2_252.png,1821
1,1,../data/dataset_new/data_complicated/img1_2409.png,../data/dataset_new/data_complicated/img2_2409.png,1822
1,1,../data/dataset_new/data_complicated/img1_875.png,../data/dataset_new/data_complicated/img2_875.png,1823
0,0,../data/dataset_new/data_complicated/img1_1647.png,../data/dataset_new/data_complicated/img2_1647.png,1824
1,1,../data/dataset_new/data_complicated/img1_1286.png,../data/dataset_new/data_complicated/img2_1286.png,1825
0,0,../data/dataset_new/data_complicated/img1_1513.png,../data/dataset_new/data_complicated/img2_1513.png,1826
1,1,../data/dataset_new/data_complicated/img1_413.png,../data/dataset_new/data_complicated/img2_413.png,1827
0,0,../data/dataset_new/data_complicated/img1_2634.png,../data/dataset_new/data_complicated/img2_2634.png,1828
1,1,../data/dataset_new/data_complicated/img1_1929.png,../data/dataset_new/data_complicated/img2_1929.png,1829
0,1,../data/dataset_new/data_complicated/img1_975.png,../data/dataset_new/data_complicated/img2_975.png,1830
1,1,../data/dataset_new/data_complicated/img1_2164.png,../data/dataset_new/data_complicated/img2_2164.png,1831
1,1,../data/dataset_new/data_complicated/img1_2857.png,../data/dataset_new/data_complicated/img2_2857.png,1832
0,1,../data/dataset_new/data_complicated/img1_734.png,../data/dataset_new/data_complicated/img2_734.png,1833
0,1,../data/dataset_new/data_complicated/img1_1514.png,../data/dataset_new/data_complicated/img2_1514.png,1834
0,1,../data/dataset_new/data_complicated/img1_486.png,../data/dataset_new/data_complicated/img2_486.png,1835
0,1,../data/dataset_new/data_complicated/img1_1329.png,../data/dataset_new/data_complicated/img2_1329.png,1836
0,1,../data/dataset_new/data_complicated/img1_425.png,../data/dataset_new/data_complicated/img2_425.png,1837
1,1,../data/dataset_new/data_complicated/img1_1114.png,../data/dataset_new/data_complicated/img2_1114.png,1838
0,0,../data/dataset_new/data_complicated/img1_2139.png,../data/dataset_new/data_complicated/img2_2139.png,1839
0,1,../data/dataset_new/data_complicated/img1_489.png,../data/dataset_new/data_complicated/img2_489.png,1840
1,1,../data/dataset_new/data_complicated/img1_1149.png,../data/dataset_new/data_complicated/img2_1149.png,1841
1,1,../data/dataset_new/data_complicated/img1_471.png,../data/dataset_new/data_complicated/img2_471.png,1842
1,1,../data/dataset_new/data_complicated/img1_546.png,../data/dataset_new/data_complicated/img2_546.png,1843
0,1,../data/dataset_new/data_complicated/img1_1652.png,../data/dataset_new/data_complicated/img2_1652.png,1844
0,1,../data/dataset_new/data_complicated/img1_2387.png,../data/dataset_new/data_complicated/img2_2387.png,1845
0,1,../data/dataset_new/data_complicated/img1_18.png,../data/dataset_new/data_complicated/img2_18.png,1846
1,1,../data/dataset_new/data_complicated/img1_1037.png,../data/dataset_new/data_complicated/img2_1037.png,1847
1,1,../data/dataset_new/data_complicated/img1_1498.png,../data/dataset_new/data_complicated/img2_1498.png,1848
1,1,../data/dataset_new/data_complicated/img1_342.png,../data/dataset_new/data_complicated/img2_342.png,1849
1,1,../data/dataset_new/data_complicated/img1_2493.png,../data/dataset_new/data_complicated/img2_2493.png,1850
1,1,../data/dataset_new/data_complicated/img1_1995.png,../data/dataset_new/data_complicated/img2_1995.png,1851
1,1,../data/dataset_new/data_complicated/img1_2709.png,../data/dataset_new/data_complicated/img2_2709.png,1852
1,1,../data/dataset_new/data_complicated/img1_416.png,../data/dataset_new/data_complicated/img2_416.png,1853
1,1,../data/dataset_new/data_complicated/img1_1308.png,../data/dataset_new/data_complicated/img2_1308.png,1854
1,1,../data/dataset_new/data_complicated/img1_2420.png,../data/dataset_new/data_complicated/img2_2420.png,1855
1,1,../data/dataset_new/data_complicated/img1_1742.png,../data/dataset_new/data_complicated/img2_1742.png,1856
0,1,../data/dataset_new/data_complicated/img1_42.png,../data/dataset_new/data_complicated/img2_42.png,1857
1,1,../data/dataset_new/data_complicated/img1_1102.png,../data/dataset_new/data_complicated/img2_1102.png,1858
0,0,../data/dataset_new/data_complicated/img1_2778.png,../data/dataset_new/data_complicated/img2_2778.png,1859
1,1,../data/dataset_new/data_complicated/img1_765.png,../data/dataset_new/data_complicated/img2_765.png,1860
0,0,../data/dataset_new/data_complicated/img1_1295.png,../data/dataset_new/data_complicated/img2_1295.png,1861
1,1,../data/dataset_new/data_complicated/img1_2296.png,../data/dataset_new/data_complicated/img2_2296.png,1862
0,0,../data/dataset_new/data_complicated/img1_2396.png,../data/dataset_new/data_complicated/img2_2396.png,1863
0,1,../data/dataset_new/data_complicated/img1_1453.png,../data/dataset_new/data_complicated/img2_1453.png,1864
0,1,../data/dataset_new/data_complicated/img1_1077.png,../data/dataset_new/data_complicated/img2_1077.png,1865
0,1,../data/dataset_new/data_complicated/img1_1673.png,../data/dataset_new/data_complicated/img2_1673.png,1866
0,1,../data/dataset_new/data_complicated/img1_2870.png,../data/dataset_new/data_complicated/img2_2870.png,1867
1,1,../data/dataset_new/data_complicated/img1_228.png,../data/dataset_new/data_complicated/img2_228.png,1868
0,1,../data/dataset_new/data_complicated/img1_334.png,../data/dataset_new/data_complicated/img2_334.png,1869
1,1,../data/dataset_new/data_complicated/img1_758.png,../data/dataset_new/data_complicated/img2_758.png,1870
0,0,../data/dataset_new/data_complicated/img1_1981.png,../data/dataset_new/data_complicated/img2_1981.png,1871
1,1,../data/dataset_new/data_complicated/img1_1927.png,../data/dataset_new/data_complicated/img2_1927.png,1872
0,0,../data/dataset_new/data_complicated/img1_2430.png,../data/dataset_new/data_complicated/img2_2430.png,1873
0,1,../data/dataset_new/data_complicated/img1_2131.png,../data/dataset_new/data_complicated/img2_2131.png,1874
1,1,../data/dataset_new/data_complicated/img1_2263.png,../data/dataset_new/data_complicated/img2_2263.png,1875
0,0,../data/dataset_new/data_complicated/img1_1434.png,../data/dataset_new/data_complicated/img2_1434.png,1876
0,0,../data/dataset_new/data_complicated/img1_1823.png,../data/dataset_new/data_complicated/img2_1823.png,1877
0,1,../data/dataset_new/data_complicated/img1_85.png,../data/dataset_new/data_complicated/img2_85.png,1878
1,1,../data/dataset_new/data_complicated/img1_2255.png,../data/dataset_new/data_complicated/img2_2255.png,1879
1,1,../data/dataset_new/data_complicated/img1_2577.png,../data/dataset_new/data_complicated/img2_2577.png,1880
0,0,../data/dataset_new/data_complicated/img1_1405.png,../data/dataset_new/data_complicated/img2_1405.png,1881
0,0,../data/dataset_new/data_complicated/img1_1861.png,../data/dataset_new/data_complicated/img2_1861.png,1882
1,1,../data/dataset_new/data_complicated/img1_199.png,../data/dataset_new/data_complicated/img2_199.png,1883
1,1,../data/dataset_new/data_complicated/img1_103.png,../data/dataset_new/data_complicated/img2_103.png,1884
0,1,../data/dataset_new/data_complicated/img1_2822.png,../data/dataset_new/data_complicated/img2_2822.png,1885
1,1,../data/dataset_new/data_complicated/img1_523.png,../data/dataset_new/data_complicated/img2_523.png,1886
1,1,../data/dataset_new/data_complicated/img1_978.png,../data/dataset_new/data_complicated/img2_978.png,1887
0,0,../data/dataset_new/data_complicated/img1_2157.png,../data/dataset_new/data_complicated/img2_2157.png,1888
0,0,../data/dataset_new/data_complicated/img1_454.png,../data/dataset_new/data_complicated/img2_454.png,1889
1,1,../data/dataset_new/data_complicated/img1_2451.png,../data/dataset_new/data_complicated/img2_2451.png,1890
0,0,../data/dataset_new/data_complicated/img1_2849.png,../data/dataset_new/data_complicated/img2_2849.png,1891
1,1,../data/dataset_new/data_complicated/img1_582.png,../data/dataset_new/data_complicated/img2_582.png,1892
1,1,../data/dataset_new/data_complicated/img1_1827.png,../data/dataset_new/data_complicated/img2_1827.png,1893
0,0,../data/dataset_new/data_complicated/img1_2804.png,../data/dataset_new/data_complicated/img2_2804.png,1894
0,0,../data/dataset_new/data_complicated/img1_345.png,../data/dataset_new/data_complicated/img2_345.png,1895
0,0,../data/dataset_new/data_complicated/img1_1376.png,../data/dataset_new/data_complicated/img2_1376.png,1896
1,1,../data/dataset_new/data_complicated/img1_2419.png,../data/dataset_new/data_complicated/img2_2419.png,1897
0,1,../data/dataset_new/data_complicated/img1_2794.png,../data/dataset_new/data_complicated/img2_2794.png,1898
1,1,../data/dataset_new/data_complicated/img1_2152.png,../data/dataset_new/data_complicated/img2_2152.png,1899
1,1,../data/dataset_new/data_complicated/img1_402.png,../data/dataset_new/data_complicated/img2_402.png,1900
1,1,../data/dataset_new/data_complicated/img1_1566.png,../data/dataset_new/data_complicated/img2_1566.png,1901
1,1,../data/dataset_new/data_complicated/img1_2897.png,../data/dataset_new/data_complicated/img2_2897.png,1902
1,1,../data/dataset_new/data_complicated/img1_1074.png,../data/dataset_new/data_complicated/img2_1074.png,1903
1,1,../data/dataset_new/data_complicated/img1_1212.png,../data/dataset_new/data_complicated/img2_1212.png,1904
1,1,../data/dataset_new/data_complicated/img1_2066.png,../data/dataset_new/data_complicated/img2_2066.png,1905
0,1,../data/dataset_new/data_complicated/img1_1856.png,../data/dataset_new/data_complicated/img2_1856.png,1906
0,0,../data/dataset_new/data_complicated/img1_1063.png,../data/dataset_new/data_complicated/img2_1063.png,1907
0,0,../data/dataset_new/data_complicated/img1_2401.png,../data/dataset_new/data_complicated/img2_2401.png,1908
0,0,../data/dataset_new/data_complicated/img1_768.png,../data/dataset_new/data_complicated/img2_768.png,1909
1,1,../data/dataset_new/data_complicated/img1_1500.png,../data/dataset_new/data_complicated/img2_1500.png,1910
0,1,../data/dataset_new/data_complicated/img1_867.png,../data/dataset_new/data_complicated/img2_867.png,1911
1,1,../data/dataset_new/data_complicated/img1_1651.png,../data/dataset_new/data_complicated/img2_1651.png,1912
0,1,../data/dataset_new/data_complicated/img1_284.png,../data/dataset_new/data_complicated/img2_284.png,1913
0,1,../data/dataset_new/data_complicated/img1_1108.png,../data/dataset_new/data_complicated/img2_1108.png,1914
1,1,../data/dataset_new/data_complicated/img1_274.png,../data/dataset_new/data_complicated/img2_274.png,1915
1,1,../data/dataset_new/data_complicated/img1_420.png,../data/dataset_new/data_complicated/img2_420.png,1916
1,1,../data/dataset_new/data_complicated/img1_133.png,../data/dataset_new/data_complicated/img2_133.png,1917
1,1,../data/dataset_new/data_complicated/img1_107.png,../data/dataset_new/data_complicated/img2_107.png,1918
0,1,../data/dataset_new/data_complicated/img1_1832.png,../data/dataset_new/data_complicated/img2_1832.png,1919
1,1,../data/dataset_new/data_complicated/img1_1230.png,../data/dataset_new/data_complicated/img2_1230.png,1920
1,1,../data/dataset_new/data_complicated/img1_2995.png,../data/dataset_new/data_complicated/img2_2995.png,1921
1,1,../data/dataset_new/data_complicated/img1_1749.png,../data/dataset_new/data_complicated/img2_1749.png,1922
1,1,../data/dataset_new/data_complicated/img1_1869.png,../data/dataset_new/data_complicated/img2_1869.png,1923
1,1,../data/dataset_new/data_complicated/img1_1040.png,../data/dataset_new/data_complicated/img2_1040.png,1924
0,1,../data/dataset_new/data_complicated/img1_1750.png,../data/dataset_new/data_complicated/img2_1750.png,1925
1,1,../data/dataset_new/data_complicated/img1_857.png,../data/dataset_new/data_complicated/img2_857.png,1926
1,1,../data/dataset_new/data_complicated/img1_1020.png,../data/dataset_new/data_complicated/img2_1020.png,1927
1,1,../data/dataset_new/data_complicated/img1_2286.png,../data/dataset_new/data_complicated/img2_2286.png,1928
0,1,../data/dataset_new/data_complicated/img1_1394.png,../data/dataset_new/data_complicated/img2_1394.png,1929
0,0,../data/dataset_new/data_complicated/img1_2432.png,../data/dataset_new/data_complicated/img2_2432.png,1930
0,1,../data/dataset_new/data_complicated/img1_475.png,../data/dataset_new/data_complicated/img2_475.png,1931
1,1,../data/dataset_new/data_complicated/img1_2592.png,../data/dataset_new/data_complicated/img2_2592.png,1932
1,1,../data/dataset_new/data_complicated/img1_80.png,../data/dataset_new/data_complicated/img2_80.png,1933
0,0,../data/dataset_new/data_complicated/img1_1371.png,../data/dataset_new/data_complicated/img2_1371.png,1934
0,0,../data/dataset_new/data_complicated/img1_1765.png,../data/dataset_new/data_complicated/img2_1765.png,1935
0,1,../data/dataset_new/data_complicated/img1_2795.png,../data/dataset_new/data_complicated/img2_2795.png,1936
0,1,../data/dataset_new/data_complicated/img1_2612.png,../data/dataset_new/data_complicated/img2_2612.png,1937
0,1,../data/dataset_new/data_complicated/img1_1120.png,../data/dataset_new/data_complicated/img2_1120.png,1938
1,1,../data/dataset_new/data_complicated/img1_143.png,../data/dataset_new/data_complicated/img2_143.png,1939
1,1,../data/dataset_new/data_complicated/img1_1891.png,../data/dataset_new/data_complicated/img2_1891.png,1940
0,0,../data/dataset_new/data_complicated/img1_849.png,../data/dataset_new/data_complicated/img2_849.png,1941
1,1,../data/dataset_new/data_complicated/img1_472.png,../data/dataset_new/data_complicated/img2_472.png,1942
0,1,../data/dataset_new/data_complicated/img1_1201.png,../data/dataset_new/data_complicated/img2_1201.png,1943
1,1,../data/dataset_new/data_complicated/img1_2476.png,../data/dataset_new/data_complicated/img2_2476.png,1944
0,0,../data/dataset_new/data_complicated/img1_98.png,../data/dataset_new/data_complicated/img2_98.png,1945
1,1,../data/dataset_new/data_complicated/img1_1564.png,../data/dataset_new/data_complicated/img2_1564.png,1946
1,1,../data/dataset_new/data_complicated/img1_842.png,../data/dataset_new/data_complicated/img2_842.png,1947
0,1,../data/dataset_new/data_complicated/img1_998.png,../data/dataset_new/data_complicated/img2_998.png,1948
0,1,../data/dataset_new/data_complicated/img1_1968.png,../data/dataset_new/data_complicated/img2_1968.png,1949
1,1,../data/dataset_new/data_complicated/img1_1184.png,../data/dataset_new/data_complicated/img2_1184.png,1950
1,1,../data/dataset_new/data_complicated/img1_2731.png,../data/dataset_new/data_complicated/img2_2731.png,1951
0,0,../data/dataset_new/data_complicated/img1_806.png,../data/dataset_new/data_complicated/img2_806.png,1952
1,1,../data/dataset_new/data_complicated/img1_2583.png,../data/dataset_new/data_complicated/img2_2583.png,1953
0,1,../data/dataset_new/data_complicated/img1_48.png,../data/dataset_new/data_complicated/img2_48.png,1954
0,1,../data/dataset_new/data_complicated/img1_209.png,../data/dataset_new/data_complicated/img2_209.png,1955
0,1,../data/dataset_new/data_complicated/img1_456.png,../data/dataset_new/data_complicated/img2_456.png,1956
0,1,../data/dataset_new/data_complicated/img1_2672.png,../data/dataset_new/data_complicated/img2_2672.png,1957
1,1,../data/dataset_new/data_complicated/img1_1239.png,../data/dataset_new/data_complicated/img2_1239.png,1958
0,0,../data/dataset_new/data_complicated/img1_549.png,../data/dataset_new/data_complicated/img2_549.png,1959
1,1,../data/dataset_new/data_complicated/img1_1739.png,../data/dataset_new/data_complicated/img2_1739.png,1960
1,1,../data/dataset_new/data_complicated/img1_954.png,../data/dataset_new/data_complicated/img2_954.png,1961
0,1,../data/dataset_new/data_complicated/img1_451.png,../data/dataset_new/data_complicated/img2_451.png,1962
1,1,../data/dataset_new/data_complicated/img1_1097.png,../data/dataset_new/data_complicated/img2_1097.png,1963
0,0,../data/dataset_new/data_complicated/img1_2190.png,../data/dataset_new/data_complicated/img2_2190.png,1964
1,1,../data/dataset_new/data_complicated/img1_1527.png,../data/dataset_new/data_complicated/img2_1527.png,1965
0,0,../data/dataset_new/data_complicated/img1_111.png,../data/dataset_new/data_complicated/img2_111.png,1966
1,1,../data/dataset_new/data_complicated/img1_2644.png,../data/dataset_new/data_complicated/img2_2644.png,1967
0,0,../data/dataset_new/data_complicated/img1_316.png,../data/dataset_new/data_complicated/img2_316.png,1968
0,1,../data/dataset_new/data_complicated/img1_239.png,../data/dataset_new/data_complicated/img2_239.png,1969
0,1,../data/dataset_new/data_complicated/img1_823.png,../data/dataset_new/data_complicated/img2_823.png,1970
0,1,../data/dataset_new/data_complicated/img1_294.png,../data/dataset_new/data_complicated/img2_294.png,1971
1,1,../data/dataset_new/data_complicated/img1_102.png,../data/dataset_new/data_complicated/img2_102.png,1972
0,1,../data/dataset_new/data_complicated/img1_2764.png,../data/dataset_new/data_complicated/img2_2764.png,1973
1,1,../data/dataset_new/data_complicated/img1_1467.png,../data/dataset_new/data_complicated/img2_1467.png,1974
1,1,../data/dataset_new/data_complicated/img1_2314.png,../data/dataset_new/data_complicated/img2_2314.png,1975
1,1,../data/dataset_new/data_complicated/img1_2933.png,../data/dataset_new/data_complicated/img2_2933.png,1976
1,1,../data/dataset_new/data_complicated/img1_1609.png,../data/dataset_new/data_complicated/img2_1609.png,1977
1,1,../data/dataset_new/data_complicated/img1_774.png,../data/dataset_new/data_complicated/img2_774.png,1978
1,1,../data/dataset_new/data_complicated/img1_1473.png,../data/dataset_new/data_complicated/img2_1473.png,1979
1,1,../data/dataset_new/data_complicated/img1_0.png,../data/dataset_new/data_complicated/img2_0.png,1980
1,1,../data/dataset_new/data_complicated/img1_1608.png,../data/dataset_new/data_complicated/img2_1608.png,1981
0,1,../data/dataset_new/data_complicated/img1_327.png,../data/dataset_new/data_complicated/img2_327.png,1982
1,1,../data/dataset_new/data_complicated/img1_1992.png,../data/dataset_new/data_complicated/img2_1992.png,1983
1,1,../data/dataset_new/data_complicated/img1_1160.png,../data/dataset_new/data_complicated/img2_1160.png,1984
1,1,../data/dataset_new/data_complicated/img1_1507.png,../data/dataset_new/data_complicated/img2_1507.png,1985
0,1,../data/dataset_new/data_complicated/img1_1033.png,../data/dataset_new/data_complicated/img2_1033.png,1986
0,0,../data/dataset_new/data_complicated/img1_36.png,../data/dataset_new/data_complicated/img2_36.png,1987
1,1,../data/dataset_new/data_complicated/img1_811.png,../data/dataset_new/data_complicated/img2_811.png,1988
0,1,../data/dataset_new/data_complicated/img1_2372.png,../data/dataset_new/data_complicated/img2_2372.png,1989
1,1,../data/dataset_new/data_complicated/img1_1104.png,../data/dataset_new/data_complicated/img2_1104.png,1990
1,1,../data/dataset_new/data_complicated/img1_2916.png,../data/dataset_new/data_complicated/img2_2916.png,1991
1,1,../data/dataset_new/data_complicated/img1_934.png,../data/dataset_new/data_complicated/img2_934.png,1992
1,1,../data/dataset_new/data_complicated/img1_1625.png,../data/dataset_new/data_complicated/img2_1625.png,1993
0,0,../data/dataset_new/data_complicated/img1_1826.png,../data/dataset_new/data_complicated/img2_1826.png,1994
0,0,../data/dataset_new/data_complicated/img1_1982.png,../data/dataset_new/data_complicated/img2_1982.png,1995
